Артикул материала;Наименование материала;Цех;2023-01;2023-02;2023-03;2023-04;2023-05;2023-06;2023-07;2023-08;2023-09;2023-10;2023-11;2023-12;2024-01;2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12;2025-01;2025-02;2025-03;2025-04;2025-05;2025-06;2025-07;2025-08;2025-09;2025-10;2025-11;2025-12
12300100;Масло 100;511;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001
12300100;Масло 100;522;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001
12300100;Масло 100;533;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001
12300100;Масло 100;544;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001
12300100;Масло 100;555;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001;518.6125000000001
12300101;Масло 101;511;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625
12300101;Масло 101;522;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625
12300101;Масло 101;533;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625
12300101;Масло 101;544;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625
12300101;Масло 101;555;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625;140.625
12300102;Масло 102;511;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0
12300102;Масло 102;522;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0
12300102;Масло 102;533;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0
12300102;Масло 102;544;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0
12300102;Масло 102;555;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0;189.0
12300103;Масло 103;511;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98
12300103;Масло 103;522;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98
12300103;Масло 103;533;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98
12300103;Масло 103;544;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98
12300103;Масло 103;555;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98;105.98
12300104;Масло 104;511;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003
12300104;Масло 104;522;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003
12300104;Масло 104;533;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003
12300104;Масло 104;544;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003
12300104;Масло 104;555;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003;233.27500000000003
12300105;Масло 105;511;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778
12300105;Масло 105;522;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778
12300105;Масло 105;533;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778
12300105;Масло 105;544;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778
12300105;Масло 105;555;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778;310.5277777777778
12300106;Масло 106;511;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333
12300106;Масло 106;522;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333
12300106;Масло 106;533;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333
12300106;Масло 106;544;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333
12300106;Масло 106;555;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333;257.1333333333333
12300107;Масло 107;511;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5
12300107;Масло 107;522;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5
12300107;Масло 107;533;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5
12300107;Масло 107;544;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5
12300107;Масло 107;555;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5;129.5
12300108;Масло 108;511;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875
12300108;Масло 108;522;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875
12300108;Масло 108;533;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875
12300108;Масло 108;544;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875
12300108;Масло 108;555;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875;595.875
12300109;Масло 109;511;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003
12300109;Масло 109;522;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003;285.33750000000003
